x	y 	z	prob	kg/s	T 
428248	4520402	0	1	0.0058	300
428263	4520402	0	1	0.004	300
428278	4520402	0	1	0.0054	300
428293	4520402	0	1	0.0061	300
427273	4520417	0	1	0.00058	300
427288	4520417	0	1	0.00072	300
427303	4520417	0	1	0.00063	300
427318	4520417	0	1	0.00067	300
427333	4520417	0	1	0.00079	300
427348	4520417	0	1	0.00081	300
427363	4520417	0	1	0.00078	300
427378	4520417	0	1	0.00082	300
427393	4520417	0	1	0.00082	300
427408	4520417	0	1	0.00092	300
427423	4520417	0	1	0.0009	300
427438	4520417	0	1	0.0011	300
427453	4520417	0	1	0.0011	300
427468	4520417	0	1	0.001	300
427483	4520417	0	1	0.0011	300
427498	4520417	0	1	0.0012	300
427513	4520417	0	1	0.0014	300
427528	4520417	0	1	0.0017	300
427543	4520417	0	1	0.004	300
427558	4520417	0	1	0.0032	300
427573	4520417	0	1	0.0047	300
427588	4520417	0	1	0.0063	300
427603	4520417	0	1	0.0074	300
427618	4520417	0	1	0.0081	300
427633	4520417	0	1	0.0094	300
427648	4520417	0	1	0.011	300
427663	4520417	0	1	0.01	300
427678	4520417	0	1	0.012	300
427693	4520417	0	1	0.011	300
427708	4520417	0	1	0.0094	300
427723	4520417	0	1	0.0091	300
427738	4520417	0	1	0.0094	300
427753	4520417	0	1	0.0091	300
427768	4520417	0	1	0.0091	300
427783	4520417	0	1	0.011	300
427798	4520417	0	1	0.012	300
427813	4520417	0	1	0.012	300
427828	4520417	0	1	0.013	300
427843	4520417	0	1	0.018	300
427858	4520417	0	1	0.018	300
427873	4520417	0	1	0.019	300
427888	4520417	0	1	0.019	300
427903	4520417	0	1	0.017	300
427918	4520417	0	1	0.013	300
427933	4520417	0	1	0.011	300
427948	4520417	0	1	0.0081	300
427963	4520417	0	1	0.0078	300
427978	4520417	0	1	0.0073	300
427993	4520417	0	1	0.0059	300
428008	4520417	0	1	0.0059	300
428023	4520417	0	1	0.0042	300
428038	4520417	0	1	0.0038	300
428053	4520417	0	1	0.0043	300
428068	4520417	0	1	0.0044	300
428083	4520417	0	1	0.0057	300
428098	4520417	0	1	0.0051	300
428113	4520417	0	1	0.0068	300
428128	4520417	0	1	0.0072	300
428143	4520417	0	1	0.0068	300
428158	4520417	0	1	0.0059	300
428173	4520417	0	1	0.0092	300
428188	4520417	0	1	0.0059	300
428203	4520417	0	1	0.0056	300
428218	4520417	0	1	0.0057	300
428233	4520417	0	1	0.0051	300
428248	4520417	0	1	0.0059	300
428263	4520417	0	1	0.0043	300
428278	4520417	0	1	0.0058	300
428293	4520417	0	1	0.0073	300
427273	4520432	0	1	0.00074	300
427288	4520432	0	1	0.00068	300
427303	4520432	0	1	0.0011	300
427318	4520432	0	1	0.00074	300
427333	4520432	0	1	0.0007	300
427348	4520432	0	1	0.00078	300
427363	4520432	0	1	0.00068	300
427378	4520432	0	1	0.00072	300
427393	4520432	0	1	0.00084	300
427408	4520432	0	1	0.00082	300
427423	4520432	0	1	0.00086	300
427438	4520432	0	1	0.00087	300
427453	4520432	0	1	0.00085	300
427468	4520432	0	1	0.0011	300
427483	4520432	0	1	0.001	300
427498	4520432	0	1	0.0011	300
427513	4520432	0	1	0.0015	300
427528	4520432	0	1	0.0016	300
427543	4520432	0	1	0.0025	300
427558	4520432	0	1	0.0042	300
427573	4520432	0	1	0.007	300
427588	4520432	0	1	0.0076	300
427603	4520432	0	1	0.0083	300
427618	4520432	0	1	0.0092	300
427633	4520432	0	1	0.011	300
427648	4520432	0	1	0.012	300
427663	4520432	0	1	0.013	300
427678	4520432	0	1	0.012	300
427693	4520432	0	1	0.0097	300
427708	4520432	0	1	0.0098	300
427723	4520432	0	1	0.0078	300
427738	4520432	0	1	0.006	300
427753	4520432	0	1	0.0074	300
427768	4520432	0	1	0.0078	300
427783	4520432	0	1	0.0086	300
427798	4520432	0	1	0.0093	300
427813	4520432	0	1	0.0093	300
427828	4520432	0	1	0.016	300
427843	4520432	0	1	0.016	300
427858	4520432	0	1	0.016	300
427873	4520432	0	1	0.017	300
427888	4520432	0	1	0.014	300
427903	4520432	0	1	0.014	300
427918	4520432	0	1	0.012	300
427933	4520432	0	1	0.0072	300
427948	4520432	0	1	0.0047	300
427963	4520432	0	1	0.0048	300
427978	4520432	0	1	0.0053	300
427993	4520432	0	1	0.0052	300
428008	4520432	0	1	0.0044	300
428023	4520432	0	1	0.0036	300
428038	4520432	0	1	0.0038	300
428053	4520432	0	1	0.0053	300
428068	4520432	0	1	0.0055	300
428083	4520432	0	1	0.0053	300
428098	4520432	0	1	0.0055	300
428113	4520432	0	1	0.0054	300
428128	4520432	0	1	0.0059	300
428143	4520432	0	1	0.0061	300
428158	4520432	0	1	0.0063	300
428173	4520432	0	1	0.0059	300
428188	4520432	0	1	0.0057	300
428203	4520432	0	1	0.0049	300
428218	4520432	0	1	0.005	300
428233	4520432	0	1	0.0059	300
427258	4520447	0	1	0.00071	300
427273	4520447	0	1	0.0008	300
427288	4520447	0	1	0.0007	300
427303	4520447	0	1	0.00066	300
427318	4520447	0	1	0.0007	300
427333	4520447	0	1	0.00064	300
427348	4520447	0	1	0.00081	300
427363	4520447	0	1	0.00073	300
427378	4520447	0	1	0.00069	300
427393	4520447	0	1	0.00069	300
427408	4520447	0	1	0.00068	300
427423	4520447	0	1	0.00076	300
427438	4520447	0	1	0.0009	300
427453	4520447	0	1	0.00085	300
427468	4520447	0	1	0.00092	300
427483	4520447	0	1	0.0011	300
427498	4520447	0	1	0.0011	300
427513	4520447	0	1	0.002	300
427528	4520447	0	1	0.0019	300
427543	4520447	0	1	0.0026	300
427558	4520447	0	1	0.0041	300
427573	4520447	0	1	0.0041	300
427588	4520447	0	1	0.0084	300
427603	4520447	0	1	0.0094	300
427618	4520447	0	1	0.011	300
427633	4520447	0	1	0.012	300
427648	4520447	0	1	0.013	300
427663	4520447	0	1	0.014	300
427678	4520447	0	1	0.01	300
427693	4520447	0	1	0.01	300
427708	4520447	0	1	0.009	300
427723	4520447	0	1	0.0074	300
427738	4520447	0	1	0.0061	300
427753	4520447	0	1	0.0069	300
427768	4520447	0	1	0.0063	300
427783	4520447	0	1	0.0085	300
427798	4520447	0	1	0.0094	300
427813	4520447	0	1	0.0092	300
427828	4520447	0	1	0.012	300
427843	4520447	0	1	0.017	300
427858	4520447	0	1	0.015	300
427873	4520447	0	1	0.015	300
427888	4520447	0	1	0.014	300
427903	4520447	0	1	0.014	300
427918	4520447	0	1	0.0082	300
427933	4520447	0	1	0.0054	300
427948	4520447	0	1	0.0034	300
427963	4520447	0	1	0.0043	300
427978	4520447	0	1	0.0047	300
427993	4520447	0	1	0.005	300
428008	4520447	0	1	0.004	300
428023	4520447	0	1	0.0036	300
428038	4520447	0	1	0.0041	300
428053	4520447	0	1	0.0052	300
428068	4520447	0	1	0.0047	300
428083	4520447	0	1	0.0056	300
428098	4520447	0	1	0.0051	300
428113	4520447	0	1	0.0061	300
428128	4520447	0	1	0.0054	300
428143	4520447	0	1	0.0045	300
428158	4520447	0	1	0.0054	300
428173	4520447	0	1	0.0053	300
428188	4520447	0	1	0.004	300
428203	4520447	0	1	0.0033	300
427258	4520462	0	1	0.00086	300
427273	4520462	0	1	0.00072	300
427288	4520462	0	1	0.00076	300
427303	4520462	0	1	0.00081	300
427318	4520462	0	1	0.00082	300
427333	4520462	0	1	0.00088	300
427348	4520462	0	1	0.00068	300
427363	4520462	0	1	0.00062	300
427378	4520462	0	1	0.00062	300
427393	4520462	0	1	0.00061	300
427408	4520462	0	1	0.00066	300
427423	4520462	0	1	0.00065	300
427438	4520462	0	1	0.00066	300
427453	4520462	0	1	0.00074	300
427468	4520462	0	1	0.00087	300
427483	4520462	0	1	0.00084	300
427498	4520462	0	1	0.0009	300
427513	4520462	0	1	0.0015	300
427528	4520462	0	1	0.0019	300
427543	4520462	0	1	0.0028	300
427558	4520462	0	1	0.004	300
427573	4520462	0	1	0.0051	300
427588	4520462	0	1	0.0084	300
427603	4520462	0	1	0.0094	300
427618	4520462	0	1	0.011	300
427633	4520462	0	1	0.012	300
427648	4520462	0	1	0.012	300
427663	4520462	0	1	0.014	300
427678	4520462	0	1	0.0095	300
427693	4520462	0	1	0.0092	300
427708	4520462	0	1	0.0079	300
427723	4520462	0	1	0.0079	300
427738	4520462	0	1	0.0093	300
427753	4520462	0	1	0.0073	300
427768	4520462	0	1	0.0066	300
427783	4520462	0	1	0.0098	300
427798	4520462	0	1	0.0089	300
427813	4520462	0	1	0.011	300
427828	4520462	0	1	0.012	300
427843	4520462	0	1	0.014	300
427858	4520462	0	1	0.015	300
427873	4520462	0	1	0.014	300
427888	4520462	0	1	0.011	300
427903	4520462	0	1	0.0097	300
427918	4520462	0	1	0.0078	300
427933	4520462	0	1	0.0058	300
427948	4520462	0	1	0.0042	300
427963	4520462	0	1	0.0044	300
427978	4520462	0	1	0.0041	300
427993	4520462	0	1	0.0048	300
428008	4520462	0	1	0.0045	300
428023	4520462	0	1	0.0046	300
428038	4520462	0	1	0.0044	300
428053	4520462	0	1	0.0046	300
428068	4520462	0	1	0.0056	300
428083	4520462	0	1	0.0049	300
428098	4520462	0	1	0.0051	300
428113	4520462	0	1	0.0051	300
428128	4520462	0	1	0.0049	300
428143	4520462	0	1	0.0043	300
428158	4520462	0	1	0.0036	300
428173	4520462	0	1	0.0031	300
428188	4520462	0	1	0.0026	300
428203	4520462	0	1	0.0021	300
427258	4520477	0	1	0.00071	300
427273	4520477	0	1	0.00073	300
427288	4520477	0	1	0.00074	300
427303	4520477	0	1	0.00074	300
427318	4520477	0	1	0.0007	300
427333	4520477	0	1	0.00071	300
427348	4520477	0	1	0.00065	300
427363	4520477	0	1	0.00057	300
427378	4520477	0	1	0.00054	300
427393	4520477	0	1	0.00057	300
427408	4520477	0	1	0.0006	300
427423	4520477	0	1	0.00061	300
427438	4520477	0	1	0.00069	300
427453	4520477	0	1	0.00064	300
427468	4520477	0	1	0.00074	300
427483	4520477	0	1	0.00089	300
427498	4520477	0	1	0.00087	300
427513	4520477	0	1	0.001	300
427528	4520477	0	1	0.0013	300
427543	4520477	0	1	0.0023	300
427558	4520477	0	1	0.0035	300
427573	4520477	0	1	0.0063	300
427588	4520477	0	1	0.0081	300
427603	4520477	0	1	0.0083	300
427618	4520477	0	1	0.013	300
427633	4520477	0	1	0.012	300
427648	4520477	0	1	0.011	300
427663	4520477	0	1	0.0086	300
427678	4520477	0	1	0.0072	300
427693	4520477	0	1	0.0077	300
427708	4520477	0	1	0.008	300
427723	4520477	0	1	0.007	300
427738	4520477	0	1	0.0068	300
427753	4520477	0	1	0.0082	300
427768	4520477	0	1	0.0082	300
427783	4520477	0	1	0.01	300
427798	4520477	0	1	0.01	300
427813	4520477	0	1	0.0095	300
427828	4520477	0	1	0.013	300
427843	4520477	0	1	0.012	300
427858	4520477	0	1	0.016	300
427873	4520477	0	1	0.012	300
427888	4520477	0	1	0.011	300
427903	4520477	0	1	0.0089	300
427918	4520477	0	1	0.0084	300
427933	4520477	0	1	0.0067	300
427948	4520477	0	1	0.0053	300
427963	4520477	0	1	0.0046	300
427978	4520477	0	1	0.0049	300
427993	4520477	0	1	0.0046	300
428008	4520477	0	1	0.0056	300
428023	4520477	0	1	0.005	300
428038	4520477	0	1	0.0049	300
428053	4520477	0	1	0.0043	300
428068	4520477	0	1	0.0055	300
428083	4520477	0	1	0.0043	300
428098	4520477	0	1	0.0038	300
428113	4520477	0	1	0.0042	300
428128	4520477	0	1	0.0035	300
428143	4520477	0	1	0.0038	300
428158	4520477	0	1	0.0041	300
428173	4520477	0	1	0.0021	300
428188	4520477	0	1	0.0017	300
428203	4520477	0	1	0.0019	300
428218	4520477	0	1	0.0021	300
427243	4520492	0	1	0.00076	300
427258	4520492	0	1	0.00072	300
427273	4520492	0	1	0.0007	300
427288	4520492	0	1	0.00074	300
427303	4520492	0	1	0.00076	300
427318	4520492	0	1	0.00072	300
427333	4520492	0	1	0.00067	300
427348	4520492	0	1	0.0006	300
427363	4520492	0	1	0.00056	300
427378	4520492	0	1	0.00053	300
427393	4520492	0	1	0.00055	300
427408	4520492	0	1	0.00059	300
427423	4520492	0	1	0.00064	300
427438	4520492	0	1	0.00081	300
427453	4520492	0	1	0.0007	300
427468	4520492	0	1	0.00072	300
427483	4520492	0	1	0.00067	300
427498	4520492	0	1	0.00075	300
427513	4520492	0	1	0.00079	300
427528	4520492	0	1	0.0014	300
427543	4520492	0	1	0.0019	300
427558	4520492	0	1	0.0032	300
427573	4520492	0	1	0.006	300
427588	4520492	0	1	0.011	300
427603	4520492	0	1	0.01	300
427618	4520492	0	1	0.014	300
427633	4520492	0	1	0.012	300
427648	4520492	0	1	0.0091	300
427663	4520492	0	1	0.0072	300
427678	4520492	0	1	0.005	300
427693	4520492	0	1	0.0059	300
427708	4520492	0	1	0.0071	300
427723	4520492	0	1	0.0069	300
427738	4520492	0	1	0.0072	300
427753	4520492	0	1	0.0081	300
427768	4520492	0	1	0.0096	300
427783	4520492	0	1	0.011	300
427798	4520492	0	1	0.012	300
427813	4520492	0	1	0.013	300
427828	4520492	0	1	0.012	300
427843	4520492	0	1	0.011	300
427858	4520492	0	1	0.015	300
427873	4520492	0	1	0.0096	300
427888	4520492	0	1	0.013	300
427903	4520492	0	1	0.0084	300
427918	4520492	0	1	0.0074	300
427933	4520492	0	1	0.007	300
427948	4520492	0	1	0.0058	300
427963	4520492	0	1	0.0062	300
427978	4520492	0	1	0.0053	300
427993	4520492	0	1	0.0052	300
428008	4520492	0	1	0.0045	300
428023	4520492	0	1	0.0045	300
428038	4520492	0	1	0.0044	300
428053	4520492	0	1	0.0045	300
428068	4520492	0	1	0.0054	300
428083	4520492	0	1	0.0033	300
428098	4520492	0	1	0.0039	300
428113	4520492	0	1	0.0037	300
428128	4520492	0	1	0.0032	300
428143	4520492	0	1	0.0036	300
428158	4520492	0	1	0.0033	300
428173	4520492	0	1	0.0032	300
428188	4520492	0	1	0.0023	300
428203	4520492	0	1	0.002	300
428218	4520492	0	1	0.0016	300
428233	4520492	0	1	0.0021	300
427243	4520507	0	1	0.00073	300
427258	4520507	0	1	0.00067	300
427273	4520507	0	1	0.00066	300
427288	4520507	0	1	0.00065	300
427303	4520507	0	1	0.00063	300
427318	4520507	0	1	0.00063	300
427333	4520507	0	1	0.00062	300
427348	4520507	0	1	0.00062	300
427363	4520507	0	1	0.00058	300
427378	4520507	0	1	0.00056	300
427393	4520507	0	1	0.00058	300
427408	4520507	0	1	0.00061	300
427423	4520507	0	1	0.00062	300
427438	4520507	0	1	0.00066	300
427453	4520507	0	1	0.0006	300
427468	4520507	0	1	0.00059	300
427483	4520507	0	1	0.00062	300
427498	4520507	0	1	0.00061	300
427513	4520507	0	1	0.00071	300
427528	4520507	0	1	0.001	300
427543	4520507	0	1	0.0018	300
427558	4520507	0	1	0.0041	300
427573	4520507	0	1	0.0067	300
427588	4520507	0	1	0.0093	300
427603	4520507	0	1	0.013	300
427618	4520507	0	1	0.014	300
427633	4520507	0	1	0.013	300
427648	4520507	0	1	0.0083	300
427663	4520507	0	1	0.0069	300
427678	4520507	0	1	0.0052	300
427693	4520507	0	1	0.0045	300
427708	4520507	0	1	0.0062	300
427723	4520507	0	1	0.0066	300
427738	4520507	0	1	0.0056	300
427753	4520507	0	1	0.0087	300
427768	4520507	0	1	0.0086	300
427783	4520507	0	1	0.01	300
427798	4520507	0	1	0.011	300
427813	4520507	0	1	0.013	300
427828	4520507	0	1	0.012	300
427843	4520507	0	1	0.011	300
427858	4520507	0	1	0.014	300
427873	4520507	0	1	0.011	300
427888	4520507	0	1	0.0096	300
427903	4520507	0	1	0.0098	300
427918	4520507	0	1	0.0098	300
427933	4520507	0	1	0.0064	300
427948	4520507	0	1	0.0074	300
427963	4520507	0	1	0.0062	300
427978	4520507	0	1	0.0053	300
427993	4520507	0	1	0.0043	300
428008	4520507	0	1	0.0052	300
428023	4520507	0	1	0.0044	300
428038	4520507	0	1	0.0044	300
428053	4520507	0	1	0.0043	300
428068	4520507	0	1	0.0037	300
428083	4520507	0	1	0.0034	300
428098	4520507	0	1	0.0035	300
428113	4520507	0	1	0.0026	300
428128	4520507	0	1	0.0037	300
428143	4520507	0	1	0.003	300
428158	4520507	0	1	0.0027	300
428173	4520507	0	1	0.0024	300
428188	4520507	0	1	0.0018	300
428203	4520507	0	1	0.0016	300
428218	4520507	0	1	0.0013	300
428233	4520507	0	1	0.0014	300
427243	4520522	0	1	0.0007	300
427258	4520522	0	1	0.00066	300
427273	4520522	0	1	0.0006	300
427288	4520522	0	1	0.00064	300
427303	4520522	0	1	0.00057	300
427318	4520522	0	1	0.0006	300
427333	4520522	0	1	0.00058	300
427348	4520522	0	1	0.00065	300
427363	4520522	0	1	0.0006	300
427378	4520522	0	1	0.00062	300
427393	4520522	0	1	0.00065	300
427408	4520522	0	1	0.00066	300
427423	4520522	0	1	0.00073	300
427438	4520522	0	1	0.00063	300
427453	4520522	0	1	0.00062	300
427468	4520522	0	1	0.00063	300
427483	4520522	0	1	0.00063	300
427498	4520522	0	1	0.0007	300
427513	4520522	0	1	0.00081	300
427528	4520522	0	1	0.0011	300
427543	4520522	0	1	0.0022	300
427558	4520522	0	1	0.0048	300
427573	4520522	0	1	0.0077	300
427588	4520522	0	1	0.011	300
427603	4520522	0	1	0.014	300
427618	4520522	0	1	0.014	300
427633	4520522	0	1	0.013	300
427648	4520522	0	1	0.0071	300
427663	4520522	0	1	0.0044	300
427678	4520522	0	1	0.0037	300
427693	4520522	0	1	0.0043	300
427708	4520522	0	1	0.0043	300
427723	4520522	0	1	0.0041	300
427738	4520522	0	1	0.0049	300
427753	4520522	0	1	0.0067	300
427768	4520522	0	1	0.0089	300
427783	4520522	0	1	0.0097	300
427798	4520522	0	1	0.0092	300
427813	4520522	0	1	0.009	300
427828	4520522	0	1	0.013	300
427843	4520522	0	1	0.011	300
427858	4520522	0	1	0.013	300
427873	4520522	0	1	0.01	300
427888	4520522	0	1	0.01	300
427903	4520522	0	1	0.0097	300
427918	4520522	0	1	0.0085	300
427933	4520522	0	1	0.0063	300
427948	4520522	0	1	0.0064	300
427963	4520522	0	1	0.0058	300
427978	4520522	0	1	0.0053	300
427993	4520522	0	1	0.0056	300
428008	4520522	0	1	0.0042	300
428023	4520522	0	1	0.0036	300
428038	4520522	0	1	0.0041	300
428053	4520522	0	1	0.0043	300
428068	4520522	0	1	0.0041	300
428083	4520522	0	1	0.0034	300
428098	4520522	0	1	0.0025	300
428113	4520522	0	1	0.0027	300
428128	4520522	0	1	0.0029	300
428143	4520522	0	1	0.0029	300
428158	4520522	0	1	0.0031	300
428173	4520522	0	1	0.0024	300
428188	4520522	0	1	0.0016	300
428203	4520522	0	1	0.0013	300
428218	4520522	0	1	0.00097	300
428233	4520522	0	1	0.001	300
427228	4520537	0	1	0.00075	300
427243	4520537	0	1	0.00067	300
427258	4520537	0	1	0.00056	300
427273	4520537	0	1	0.00056	300
427288	4520537	0	1	0.00048	300
427303	4520537	0	1	0.00049	300
427318	4520537	0	1	0.0005	300
427333	4520537	0	1	0.00054	300
427348	4520537	0	1	0.00063	300
427363	4520537	0	1	0.00075	300
427378	4520537	0	1	0.00077	300
427393	4520537	0	1	0.00069	300
427408	4520537	0	1	0.00074	300
427423	4520537	0	1	0.00072	300
427438	4520537	0	1	0.00066	300
427453	4520537	0	1	0.00063	300
427468	4520537	0	1	0.00058	300
427483	4520537	0	1	0.0006	300
427498	4520537	0	1	0.0008	300
427513	4520537	0	1	0.001	300
427528	4520537	0	1	0.0014	300
427543	4520537	0	1	0.0028	300
427558	4520537	0	1	0.0051	300
427573	4520537	0	1	0.009	300
427588	4520537	0	1	0.012	300
427603	4520537	0	1	0.017	300
427618	4520537	0	1	0.015	300
427633	4520537	0	1	0.01	300
427648	4520537	0	1	0.0056	300
427663	4520537	0	1	0.0026	300
427678	4520537	0	1	0.003	300
427693	4520537	0	1	0.0044	300
427708	4520537	0	1	0.0036	300
427723	4520537	0	1	0.0043	300
427738	4520537	0	1	0.0044	300
427753	4520537	0	1	0.0053	300
427768	4520537	0	1	0.0062	300
427783	4520537	0	1	0.008	300
427798	4520537	0	1	0.0097	300
427813	4520537	0	1	0.0083	300
427828	4520537	0	1	0.012	300
427843	4520537	0	1	0.01	300
427858	4520537	0	1	0.011	300
427873	4520537	0	1	0.0071	300
427888	4520537	0	1	0.0095	300
427903	4520537	0	1	0.0079	300
427918	4520537	0	1	0.0084	300
427933	4520537	0	1	0.0056	300
427948	4520537	0	1	0.0058	300
427963	4520537	0	1	0.0047	300
427978	4520537	0	1	0.005	300
427993	4520537	0	1	0.0046	300
428008	4520537	0	1	0.0043	300
428023	4520537	0	1	0.0037	300
428038	4520537	0	1	0.0047	300
428053	4520537	0	1	0.0038	300
428068	4520537	0	1	0.0035	300
428083	4520537	0	1	0.0033	300
428098	4520537	0	1	0.0037	300
428113	4520537	0	1	0.0036	300
428128	4520537	0	1	0.0032	300
428143	4520537	0	1	0.0031	300
428158	4520537	0	1	0.0023	300
428173	4520537	0	1	0.002	300
428188	4520537	0	1	0.0015	300
428203	4520537	0	1	0.00097	300
428218	4520537	0	1	0.00077	300
428233	4520537	0	1	0.00086	300
427228	4520552	0	1	0.00082	300
427243	4520552	0	1	0.00061	300
427258	4520552	0	1	0.0005	300
427273	4520552	0	1	0.00043	300
427288	4520552	0	1	0.00043	300
427303	4520552	0	1	0.00046	300
427318	4520552	0	1	0.0005	300
427333	4520552	0	1	0.00062	300
427348	4520552	0	1	0.00066	300
427363	4520552	0	1	0.00089	300
427378	4520552	0	1	0.00081	300
427393	4520552	0	1	0.00079	300
427408	4520552	0	1	0.0011	300
427423	4520552	0	1	0.00086	300
427438	4520552	0	1	0.0008	300
427453	4520552	0	1	0.00073	300
427468	4520552	0	1	0.00074	300
427483	4520552	0	1	0.00081	300
427498	4520552	0	1	0.00085	300
427513	4520552	0	1	0.0013	300
427528	4520552	0	1	0.0026	300
427543	4520552	0	1	0.0047	300
427558	4520552	0	1	0.006	300
427573	4520552	0	1	0.008	300
427588	4520552	0	1	0.01	300
427603	4520552	0	1	0.017	300
427618	4520552	0	1	0.015	300
427633	4520552	0	1	0.0073	300
427648	4520552	0	1	0.0046	300
427663	4520552	0	1	0.0032	300
427678	4520552	0	1	0.0029	300
427693	4520552	0	1	0.0023	300
427708	4520552	0	1	0.0026	300
427723	4520552	0	1	0.0028	300
427738	4520552	0	1	0.0031	300
427753	4520552	0	1	0.0041	300
427768	4520552	0	1	0.0052	300
427783	4520552	0	1	0.0054	300
427798	4520552	0	1	0.0078	300
427813	4520552	0	1	0.0073	300
427828	4520552	0	1	0.0091	300
427843	4520552	0	1	0.0076	300
427858	4520552	0	1	0.0097	300
427873	4520552	0	1	0.0085	300
427888	4520552	0	1	0.0072	300
427903	4520552	0	1	0.0059	300
427918	4520552	0	1	0.0065	300
427933	4520552	0	1	0.0053	300
427948	4520552	0	1	0.0055	300
427963	4520552	0	1	0.0043	300
427978	4520552	0	1	0.0038	300
427993	4520552	0	1	0.0033	300
428008	4520552	0	1	0.0038	300
428023	4520552	0	1	0.0042	300
428038	4520552	0	1	0.0036	300
428053	4520552	0	1	0.0032	300
428068	4520552	0	1	0.0035	300
428083	4520552	0	1	0.0038	300
428098	4520552	0	1	0.0033	300
428113	4520552	0	1	0.0042	300
428128	4520552	0	1	0.0038	300
428143	4520552	0	1	0.0041	300
428158	4520552	0	1	0.003	300
428173	4520552	0	1	0.0023	300
428188	4520552	0	1	0.0015	300
428203	4520552	0	1	0.0012	300
428218	4520552	0	1	0.00087	300
428233	4520552	0	1	0.00079	300
427213	4520567	0	1	0.0012	300
427228	4520567	0	1	0.00069	300
427243	4520567	0	1	0.00064	300
427258	4520567	0	1	0.00053	300
427273	4520567	0	1	0.00043	300
427288	4520567	0	1	0.00044	300
427303	4520567	0	1	0.0005	300
427318	4520567	0	1	0.00059	300
427333	4520567	0	1	0.00065	300
427348	4520567	0	1	0.00086	300
427363	4520567	0	1	0.00086	300
427378	4520567	0	1	0.001	300
427393	4520567	0	1	0.00098	300
427408	4520567	0	1	0.0011	300
427423	4520567	0	1	0.001	300
427438	4520567	0	1	0.0011	300
427453	4520567	0	1	0.001	300
427468	4520567	0	1	0.00093	300
427483	4520567	0	1	0.001	300
427498	4520567	0	1	0.0015	300
427513	4520567	0	1	0.0018	300
427528	4520567	0	1	0.0028	300
427543	4520567	0	1	0.0053	300
427558	4520567	0	1	0.0066	300
427573	4520567	0	1	0.008	300
427588	4520567	0	1	0.013	300
427603	4520567	0	1	0.012	300
427618	4520567	0	1	0.0093	300
427633	4520567	0	1	0.0046	300
427648	4520567	0	1	0.0031	300
427663	4520567	0	1	0.0022	300
427678	4520567	0	1	0.0019	300
427693	4520567	0	1	0.0017	300
427708	4520567	0	1	0.0018	300
427723	4520567	0	1	0.002	300
427738	4520567	0	1	0.002	300
427753	4520567	0	1	0.0024	300
427768	4520567	0	1	0.0028	300
427783	4520567	0	1	0.0039	300
427798	4520567	0	1	0.0046	300
427813	4520567	0	1	0.0059	300
427828	4520567	0	1	0.0074	300
427843	4520567	0	1	0.0079	300
427858	4520567	0	1	0.0076	300
427873	4520567	0	1	0.0071	300
427888	4520567	0	1	0.006	300
427903	4520567	0	1	0.005	300
427918	4520567	0	1	0.0059	300
427933	4520567	0	1	0.0047	300
427948	4520567	0	1	0.0045	300
427963	4520567	0	1	0.0044	300
427978	4520567	0	1	0.0039	300
427993	4520567	0	1	0.0032	300
428008	4520567	0	1	0.0038	300
428023	4520567	0	1	0.0039	300
428038	4520567	0	1	0.0035	300
428053	4520567	0	1	0.003	300
428068	4520567	0	1	0.0033	300
428083	4520567	0	1	0.0042	300
428098	4520567	0	1	0.004	300
428113	4520567	0	1	0.0038	300
428128	4520567	0	1	0.0037	300
428143	4520567	0	1	0.0028	300
428158	4520567	0	1	0.003	300
428173	4520567	0	1	0.0023	300
428188	4520567	0	1	0.0015	300
428203	4520567	0	1	0.001	300
428218	4520567	0	1	0.00085	300
428233	4520567	0	1	0.00088	300
427228	4520582	0	1	0.00083	300
427243	4520582	0	1	0.00076	300
427258	4520582	0	1	0.00058	300
427273	4520582	0	1	0.0005	300
427288	4520582	0	1	0.00052	300
427303	4520582	0	1	0.00055	300
427318	4520582	0	1	0.00069	300
427333	4520582	0	1	0.00071	300
427348	4520582	0	1	0.00086	300
427363	4520582	0	1	0.0011	300
427378	4520582	0	1	0.0011	300
427393	4520582	0	1	0.0012	300
427408	4520582	0	1	0.0014	300
427423	4520582	0	1	0.0016	300
427438	4520582	0	1	0.0015	300
427453	4520582	0	1	0.0016	300
427468	4520582	0	1	0.0014	300
427483	4520582	0	1	0.0012	300
427498	4520582	0	1	0.0022	300
427513	4520582	0	1	0.0023	300
427528	4520582	0	1	0.0039	300
427543	4520582	0	1	0.0059	300
427558	4520582	0	1	0.007	300
427573	4520582	0	1	0.0083	300
427588	4520582	0	1	0.0091	300
427603	4520582	0	1	0.0097	300
427618	4520582	0	1	0.0072	300
427633	4520582	0	1	0.005	300
427648	4520582	0	1	0.0026	300
427663	4520582	0	1	0.0017	300
427678	4520582	0	1	0.0017	300
427693	4520582	0	1	0.0013	300
427708	4520582	0	1	0.0011	300
427723	4520582	0	1	0.0013	300
427738	4520582	0	1	0.0014	300
427753	4520582	0	1	0.0017	300
427768	4520582	0	1	0.0025	300
427783	4520582	0	1	0.0028	300
427798	4520582	0	1	0.0045	300
427843	4520582	0	1	0.0073	300
427858	4520582	0	1	0.0072	300
427873	4520582	0	1	0.0063	300
427888	4520582	0	1	0.0048	300
427903	4520582	0	1	0.0046	300
427918	4520582	0	1	0.0034	300
427933	4520582	0	1	0.0042	300
427948	4520582	0	1	0.0033	300
427963	4520582	0	1	0.0039	300
